{'frame_counter': 62, 'label': 'angry', 'lma_features': [0.39859116557937274, 0.23510521446515914, 0.2316441541093108, 0.3483414425009271, 0.4488795786084276, 0.44818339608737173, 0.3317962197990238, 0.33156598615076094, 0.2861509999732957, 0.27883623235417365, (-0.0003132777785113041, -0.08094288318219188, -0.0650606620938776, 0.994487780908187), 0.09540175098974685, 0.13324756435498794, 0.024306443010094776, 2.0855076498311163, 1.8154613687047974, 1.6527513604645858, 1.516847417982016, 1.5583363041353886, 4.1710152996622325, 3.6309227374095947, 3.3055027209291716, 3.033694835964032, 3.116672608270777, (-5.129354176488844, -1.8819909328285416, -6.303753673879816), (-5.5445919063463895, -2.144498426416666, -4.170494789749352), (-6.013520823010712, 0.11299685905302881, -2.744119526066852), (-4.185169830894594, 0.4245058729946529, -4.372340984116185), (-3.7167494656225957, 0.5013212774949771, -4.978859605884306)]}
{'frame_counter': 124, 'label': 'angry', 'lma_features': [0.39491393641489864, 0.23190640904752366, 0.2301130792727477, 0.13330876488025312, 0.45102397006470324, 0.45162611598468344, 0.3324610185851129, 0.3342858076042067, 0.2861510000069992, 0.27874893914950793, (0.0006710139897134861, -0.06995147581239568, -0.07809935869283419, 0.9943996039987106), 0.1102172006196545, 0.13382982601101964, 0.038241165510834466, 0.12818199619669196, 0.09166542175232036, 0.08082692650136719, 0.09668721286748466, 0.14406687336063406, 4.411747190987897, 3.731133949679653, 3.169771089700944, 3.2105365016452465, 3.403476249543732, (10.525704707195942, 3.7080124093877824, 13.04163907106787), (11.10008076881646, 4.218202987930235, 8.700586962358775), (11.848953934956441, -0.195291047461023, 5.220153271187723), (8.498293073386126, -0.9130837712589341, 9.10398319861138), (7.738614947163631, -1.0865748652815839, 10.439324660364983)]}
{'frame_counter': 186, 'label': 'angry', 'lma_features': [0.42440926950243874, 0.2373588954366926, 0.23444853014160852, 0.20096766768188273, 0.44425735712250686, 0.4538919236364284, 0.33299661830392824, 0.33705966348797506, 0.28615099999987714, 0.27877890365394103, (0.010994186281545547, -0.10772013307597493, -0.10534065190217422, 0.9884714090445917), 0.14194977284110474, 0.1363671601673746, 0.06445333237394539, 0.427804561677244, 0.17434158055973106, 0.4610150230378766, 0.07390789030940974, 0.23446173892356567, 0.7113950623805774, 0.3501317025370424, 1.0232026225827764, 0.22318065893365285, 0.3323658361710005, (-4.082454994877947, -1.2801186752139326, -6.737259674056644), (-4.887435197902282, -2.0119607702226974, -4.7307432179107884), (-3.828026706577514, 0.26900437035341573, -2.1249877950151115), (-4.14984830369526, 0.5679795813346888, -5.1394106453170245), (-3.415218485619424, 0.656118066040893, -5.722811856015641)]}
{'frame_counter': 248, 'label': 'angry', 'lma_features': [0.41131565839469036, 0.2596986298767005, 0.2798240003464271, 0.5211201953345231, 0.23934771839231395, 0.32742292723040084, 0.21663382708537068, 0.27544266573873927, 0.2861510000133098, 0.27887012079782986, (0.02062872339653291, -0.10711566135943003, -0.08408481892418122, 0.9899720279918058), 0.26935405233160087, 0.04648598624607934, 0.18807647450775927, 1.1103775813820944, 1.7110018892372312, 1.2360082355048523, 0.6033021609617674, 0.8502570674429214, 1.4048777789312639, 3.1608239393384925, 1.5912105671343564, 1.0612868424116417, 1.2658040245011448, (0.6855152078531423, 0.8571831472817824, 1.388054511390708), (4.537202334793568, 2.942989225276677, -1.7589717199886081), (1.076111748824272, -0.9209709016359415, -0.6349143423671686), (1.932812943597968, 0.2548540599320861, 0.41054962735792877), (1.8623392028488839, -0.2713458132411617, -0.26010290740923736)]}
{'frame_counter': 310, 'label': 'angry', 'lma_features': [0.14838111669120352, 0.2529936043626418, 0.3145354847338785, 0.5119892692312044, 0.17153867712191695, 0.18560392679437485, 0.1796603466812446, 0.1956814208031248, 0.2861510000492893, 0.27886073743248, (0.0165551795686839, -0.170542427303967, -0.03174340578339924, 0.9843002865522879), 0.2744452104339642, 0.02415370637832401, 0.16489086592723165, 0.7022837956292468, 0.746204661224173, 0.4127355083631343, 1.1476272058632166, 0.7689546849220718, 1.3789675063607834, 2.2767222879360354, 1.7443566309808558, 1.246242806358589, 0.3891902721106267, (-2.7714079753359706, -3.2638138014998592, -3.2722719276069165), (-8.107620051675465, -5.941289939316984, 3.879720120328507), (-6.422181896739846, 1.5507534480563558, 0.882019094771155), (-0.14155819363930444, -0.556797992611338, 1.5278308289349862), (-2.7957194900717384, 0.7528636918653966, 0.9628987522931016)]}
{'frame_counter': 372, 'label': 'angry', 'lma_features': [0.2233409188253163, 0.2604509856547044, 0.4285445568529865, 0.4950649215405197, 0.1839432873306208, 0.28799611610197867, 0.18349817158175233, 0.23794816337370084, 0.2861509999981538, 0.27878687947631026, (0.0013578002457277842, -0.09572761787013921, -0.04009772172427224, 0.9940510723940533), 0.3204797417236357, 0.03284224100269032, 0.20047847706234267, 0.9240135851530912, 1.116998716046402, 0.5408268415414538, 0.8915690528310714, 0.8815975661323016, 2.0272717199954218, 2.0937408099321178, 1.0389166324293229, 2.0373697112677442, 2.132068653512783, (-1.0501210191029577, 1.8629686399958612, 5.50563566933708), (1.6569110244764982, 2.8654306496000315, 2.077250531425541), (2.207936466637701, -1.0997376025797851, 1.1219130304079004), (-5.466734636162807, -0.5169589265818906, 0.39839180536519514), (-2.2485954379122512, -1.1381021817868664, 2.907308593691779)]}
{'frame_counter': 434, 'label': 'angry', 'lma_features': [0.2736306141557986, 0.2776043747100858, 0.48160365309023045, 0.45227069285122745, 0.18794166550071487, 0.39643670379472573, 0.17351884510266016, 0.31000603611740984, 0.28615099998075916, 0.2788062348024358, (0.004470491142754996, -0.1147698980901567, -0.037967792411552355, 0.9916619196849215), 0.4121858476180265, 0.04527142087854039, 0.19621687060664764, 0.6263959751232557, 0.8113382295575697, 0.35167200412130367, 0.32724287111133027, 0.5692896584085545, 1.038713514981704, 1.1765631910348178, 0.5069931199787734, 1.1915832399889754, 0.7824025417018621, (0.10289672948333362, -0.02488118363956282, -4.788006170347302), (-0.7805019014996017, -0.636402426352511, -4.962808156836456), (0.48741217284513505, 0.518143398137024, -2.467818008365862), (2.5601668964160647, 1.2995219427173414, -4.040752575789895), (1.671397748567192, 0.8575379820379787, -4.595811570462068)]}
{'frame_counter': 496, 'label': 'angry', 'lma_features': [0.34834906399017856, 0.2688857569221897, 0.49207774146935934, 0.4426130282820558, 0.1932018142093667, 0.4210798559786154, 0.1750064097464624, 0.33339271219063094, 0.2861509999837435, 0.27880201432707924, (0.026968463492035008, -0.1032716724362611, -0.07336275453154169, 0.9892326139401986), 0.4442115058715817, 0.048941788945607086, 0.19396761099513352, 0.38027594007674376, 0.41715213772806087, 0.12391056878095529, 0.1967500703307518, 0.3159236981955035, 2.0003204081616017, 1.571831967725815, 0.9391749278816445, 1.0425303200678804, 1.757042224997642, (2.9365025156908207, -0.3459029544745942, -2.6271275386032915), (1.9491602251301745, -0.1947273657869717, -2.0449648665666533), (0.806524861435788, -0.7113723099886946, -1.061812934304065), (0.9825548533219761, -0.4827737868788806, 0.028342999076400588), (1.8727268072417242, -0.3179008347998078, -2.129534045431079)]}
{'frame_counter': 558, 'label': 'angry', 'lma_features': [0.4238391446490963, 0.2652622923755349, 0.5023290276973459, 0.45124349259211954, 0.1910339546203179, 0.47231123155865745, 0.17846062806722013, 0.3874748737875747, 0.2861509999960535, 0.2788543872922577, (0.018143197606876306, 0.039282756773342066, -0.07343566513074246, 0.9959856888718536), 0.3828899528332473, 0.05968126600078111, 0.1943970316790713, 0.8290706559283737, 1.2037075688579313, 0.548831341232819, 0.4756163722731398, 0.8318624516070677, 1.0135901354541388, 2.9162879934709514, 0.8772718728904045, 0.5642557006298602, 1.1027644232156508, (-1.5818969652198485, 0.942095499214922, 1.8832329375789953), (1.4365250755743415, 4.406964413778594, -1.4490698291596154), (-0.014988211388544226, 0.545522677053895, 0.0626595477615588), (-0.08279429389101356, 0.2116538984206926, 0.9937538155340526), (-1.2996791252519442, 0.10277796891833901, 1.1977578526589028)]}
{'frame_counter': 620, 'label': 'angry', 'lma_features': [0.3522296908207761, 0.2601664797701405, 0.4440380173922348, 0.43941059996324966, 0.1913713008665727, 0.43486233969097166, 0.173626975292762, 0.3447210183594984, 0.2861510000011319, 0.2788536175427054, (0.016198467443274335, 0.02429635673349568, -0.08149244593503419, 0.9961126812093282), 0.3513913752412485, 0.04349480662885775, 0.1763320810471596, 0.3910924408727741, 1.004041200279532, 0.19300735435046176, 0.5087607027770947, 0.3892291552853959, 0.8995874517000761, 2.32564094414529, 0.7512361878653985, 0.4307048173858504, 0.9792141087302, (0.022730634805733452, -0.7247046709168554, 3.669770902381085), (-4.285967184937587, -6.930902677007691, 5.613944505263188), (-0.4621983506595573, 0.18107176524455681, 3.1947617512941573), (-0.7867470066916393, -0.1586796345147894, 1.2349339937131134), (-0.3234714872144595, 0.09661844475175307, 4.019328915403987)]}
