{'frame_counter': 60, 'label': 'happy', 'lma_features': [0.45840420114120556, 0.27777123531049763, 0.2411313576442771, 0.3389045846735591, 0.47613819326299034, 0.456858580405668, 0.3568281158375825, 0.3375259136853883, 0.28615099998566446, 0.2788826824605015, (0.008373902568657027, -0.11581153058565323, -0.017732664920182762, 0.9930775732984489), (0.0018205639486204603, -0.11568757639346883, -0.011112878579254812, 0.9932217888106619), 0.4546239098393595, 0.6232779862474916, (0.0085687782977877,), (-0.004494102312055752,), (0.0009810043110820787, 0.029801170147078598, 0.010527928582099439), (3.698758958775649e-05, -0.00016126579170286682, 0.0002827236687228942), (3.698758958775649e-05, -0.00016126579170286682, 0.0002827236687228942), 0.029699856860471618, 0.2337758305526368, 0.0002225205437302879]}
{'frame_counter': 90, 'label': 'happy', 'lma_features': [0.4595195988621986, 0.2782460458647129, 0.24171687537729022, 0.3378010366214188, 0.4762817444103214, 0.45710352838105, 0.35704816932113126, 0.3377400806615614, 0.2861510000238789, 0.27888319318215976, (0.008039332116539073, -0.11607106446985099, -0.017558685012462372, 0.9930531286198822), (0.0016651795328061676, -0.11594848035987693, -0.011061432277883941, 0.993192220995202), 0.4549006524717735, 0.6243989637522688, (0.007554166512865557,), (-0.004090416129217054,), (-0.0025497304634678614, 0.0060964420730510215, 0.006695295385760449), (2.549542493105971e-06, -2.9426576121601844e-05, 2.471075931242131e-05), (2.549542493105971e-06, -2.9426576121601844e-05, 2.471075931242131e-05), 0.029754221596714463, 0.23420600694636573, 7.439434427904817e-05]}
{'frame_counter': 120, 'label': 'happy', 'lma_features': [0.45869491682534613, 0.27674214672272374, 0.24244885697234408, 0.3372387518754961, 0.4756059927128069, 0.4574802662654742, 0.35636784820871026, 0.3380817926444883, 0.28615100000239746, 0.27888418322751457, (0.007222558422133828, -0.11681959988670836, -0.017581853070239805, 0.992971081362657), (0.0013542122297909864, -0.11670279384633493, -0.011207023470482342, 0.9931027002689642), 0.4562171104701708, 0.6255564288087005, (-0.020275486460273873,), (-0.005573739214454049,), (0.004160856064888203, 0.0014173270107286655, 0.0059860597389787265), (0.001272441531646419, -0.006865180687217862, 0.006316741823447023), (0.001272441531646419, -0.006865180687217862, 0.006316741823447023), 0.029713101889578857, 0.23387784973032374, 5.5622458073302695e-05]}
{'frame_counter': 150, 'label': 'happy', 'lma_features': [0.4602805791493234, 0.2781508519060064, 0.24176898870944658, 0.3441455647341124, 0.47650184304686843, 0.4572793583015679, 0.35753819077229854, 0.3382582816455563, 0.2861509999380235, 0.2788876020323347, (0.004074066100181183, -0.1321536907597592, -0.016511779900669318, 0.9909755753455004), (0.0009713092839770402, -0.13212423830385925, -0.010273453273431907, 0.9910715008716094), 0.4560395160289876, 0.6293039851879022, (0.20742932871833497,), (0.36279128402170085,), (0.024002358096071267, -0.007747367474196192, 0.05699672415030987), (-0.033248167170942, -0.5323927333962981, 0.048741159950012936), (-0.033248167170942, -0.5323927333962981, 0.048741159950012936), 0.02987691107528059, 0.2350333262916542, 0.00039321323559039165]}
{'frame_counter': 180, 'label': 'happy', 'lma_features': [0.5034483088276929, 0.3023370786092877, 0.2486922761515022, 0.3392326222959226, 0.4865674563569193, 0.45341103250407616, 0.3719476874777855, 0.3410726403260581, 0.2861509999745352, 0.27888256505935144, (0.009719632025942171, -0.24501587329189362, -0.013680065013398059, 0.9681457264455958), (0.00348623353996966, -0.24506290559018049, -0.007147104737831378, 0.9682534680391942), 0.44200241609335517, 0.6496612366866991, (1.2356997382463448,), (2.491587910675462,), (-0.10291958901517573, -0.01650856387053344, 0.0769398957345385), (-0.1294017435220281, -1.5769158545455426, 0.040086785125028904), (-0.1294017435220281, -1.5769158545455426, 0.040086785125028904), 0.03285064248964514, 0.25762149325520917, 0.0010168323054269288]}
{'frame_counter': 210, 'label': 'happy', 'lma_features': [0.6004947246849209, 0.3358089394451826, 0.30451774675626553, 0.33494750135578744, 0.4872503117557598, 0.37985351104478027, 0.38673214586819304, 0.32114041717455155, 0.28615099975783537, 0.27886426909786377, (0.023881371928388944, -0.3560637888941402, -0.0167478227831344, 0.9339131525229054), (0.013363757021745106, -0.3565491915466622, -0.006983404850543824, 0.9340628572798775), 0.41922236614717134, 0.7202293399562292, (2.560638327062725,), (7.467373232017562,), (-0.15020259819308784, -0.09688350155340435, 0.24862231498313964), (0.14956982263594773, -0.2048305300357954, 0.02762810413272866), (0.14956982263594773, -0.2048305300357954, 0.02762810413272866), 0.041050455866371925, 0.32015531848223283, 0.0025832822586902057]}
{'frame_counter': 240, 'label': 'happy', 'lma_features': [0.7419746713857391, 0.393724561329701, 0.5899006862846894, 0.3298636564462981, 0.43079217013639987, 0.4122549281901966, 0.3613250308587262, 0.3925151819015322, 0.286150999949576, 0.27875566187870165, (-0.012797482918072397, -0.2709975659099503, -0.01959143978637296, 0.9610130780754977), (-0.006974808103551106, -0.269851751873286, 0.01108866380439119, 0.9615598956971223), 0.4420706953399701, 0.840648157208772, (3.428894734620506,), (-0.8224024683912359,), (-0.02848994030728795, -0.03495062802129788, 0.3488221672395427), (0.26767658738094285, 1.5974224536395218, 0.13859239109294563), (0.26767658738094285, 1.5974224536395218, 0.13859239109294563), 0.05750220923553227, 0.4439160311807624, 0.002356336094868985]}
{'frame_counter': 270, 'label': 'happy', 'lma_features': [0.6933236127486198, 0.4182581226737046, 0.6786076822309709, 0.346803651784212, 0.3593613050495975, 0.48276914359246753, 0.3253636628710423, 0.44659953966370175, 0.28615099992580995, 0.27848278505916524, (-0.060826780159760986, -0.16895101630996473, -0.02000748290492484, 0.9834662421825555), (-0.021225389302268013, -0.1648705218371545, 0.018581863660946763, 0.9858712175484942), 0.4962836787233497, 0.774566277662514, (3.7843530480075365,), (-1.9396164684167123,), (0.0310613665254605, -0.020731282491502873, -0.1991470761759157), (0.13493287664723438, 0.0831723303888741, -0.14653401949479858), (0.13493287664723438, 0.0831723303888741, -0.14653401949479858), 0.061799933438646995, 0.4687670587529774, 0.002680401954375847]}
{'frame_counter': 300, 'label': 'happy', 'lma_features': [0.6930346506051014, 0.5934824047215501, 0.7051441941598446, 0.36247821626435067, 0.41954940272258884, 0.5270034829216341, 0.3974184072301901, 0.44605116028568403, 0.28615100002398663, 0.27861076886012326, (-0.005053167014119128, -0.1917812559012684, 0.003240717354473645, 0.980386016899654), (0.021625378328048884, -0.19038703746302868, 0.037019696085872494, 0.9803423084440015), 0.6104751128759557, 0.6752827488376071, (-2.7540197551763064,), (-2.1436888711416264,), (0.23544945285895155, 0.07054744533715657, -0.8223272635396989), (0.009759171519232893, 0.29255610815665173, 0.061426907506819776), (0.009759171519232893, 0.29255610815665173, 0.061426907506819776), 0.06146040433658506, 0.47181225415635336, 0.005614681027533128]}
{'frame_counter': 330, 'label': 'happy', 'lma_features': [0.8906949487532688, 0.7999730796532171, 0.5866272037229991, 0.3658736681063258, 0.6375898859792947, 0.4420062180609007, 0.5366030294962978, 0.4004384066038641, 0.2861510000022325, 0.2782131935010571, (0.08914281361645078, -0.03076940294214709, -0.019463047922781862, 0.9935015062353931), (0.07867185955041892, -0.04850651811481951, 0.04818206735258567, 0.9931921581142417), 0.6274694181938216, 0.648513293367905, (-4.68464442124693,), (5.3799390564531295,), (0.13807505681523827, -0.0054874123077784005, -0.3777065801964274), (0.19810214162697218, 1.6347376804873808, 0.20594432864792045), (0.19810214162697218, 1.6347376804873808, 0.20594432864792045), 0.06996364516084372, 0.534096672487441, 0.004103506784634086]}
