{'frame_counter': 62, 'label': 'angry', 'lma_features': [0.4876900219321214, 0.2443528184364585, 0.27290338313497486, 0.3862840999454538, 0.45990727137602033, 0.47409137094151965, 0.34244988532981746, 0.3565290804124611, 0.28615099998368554, 0.278831496629665, (0.0034040973277376335, -0.10040311616039117, -0.025814490844763827, 0.9943363728419449), 0.11286014912840595, 0.15407872613631707, 0.07764530754902368, 0.6177907328783204, 0.4475560525623286, 0.6671091048296709, 0.3509758454246032, 0.5550747890708901, 1.2355814657566409, 0.8951121051246572, 1.3342182096593418, 0.7019516908492064, 1.1101495781417803, (-2.27483776724946, 0.09850762024879955, 0.960237270435659), (-1.276280778630951, 0.06255639016634262, 1.253832841773301), (-1.328579215920437, -0.19236257464457274, 2.306171466055086), (-1.333866533496535, 0.04475789784661166, 0.43559328110351814), (-2.0469575799962136, 0.1175294287329045, 0.8519858229285582), 0.03333878584966986, 0.03476029812882929]}
{'frame_counter': 124, 'label': 'angry', 'lma_features': [0.6498497397011157, 0.24773023461180027, 0.3039684993778667, 0.19399990247836063, 0.4618563267583508, 0.48927163385855715, 0.343567737017131, 0.36943378940475174, 0.2861509999932176, 0.2788558455422922, (0.0032530242961857363, -0.10184045391271365, -0.027074692153520045, 0.994370835636444), 0.13422727119731398, 0.16751557335610798, 0.08340992041870215, 0.11484506991429225, 0.3831590690952864, 0.2318482432651184, 0.15540678235514102, 0.023727164532314438, 1.0751101994590402, 0.7898216367097508, 1.2841318958268133, 0.39477599670347824, 1.109238204493737, (4.114967862181387, -0.1900465670905076, -2.0688353124961516), (2.803932883383254, 0.285360094972706, -1.0525717241329904), (1.7560380609492383, 0.38195891705093454, -4.831505318493578), (2.060905715486534, -0.04620228853600428, -0.7434963370801491), (4.06117629829404, -0.3013812671745768, -1.7634456594513956), 0.03342056401741944, 0.03611285613199525]}
{'frame_counter': 186, 'label': 'angry', 'lma_features': [0.9542407693778931, 0.2556622200832325, 0.6293633100384686, 0.261399770074251, 0.4617417903766134, 0.6185259232016983, 0.3459958624632074, 0.48741807172784385, 0.2861510000094167, 0.27881304990770284, (0.01163232278754847, -0.10166557359781604, -0.08520645336423113, 0.9906965771536903), 0.3648051038027982, 0.24665155720815116, 0.10544934298242442, 0.22508564212284377, 0.7393982558891782, 0.10755718351483286, 0.08481976462214333, 0.07968475756564213, 0.23644289518227307, 1.015033312391807, 0.30319864810381614, 0.21177483300258418, 0.15827217785771472, (-2.2998609283109404, 0.1644260402765454, 1.19200069897237), (-0.7289816246665302, 1.5146379331911692, -0.08215190700369135), (0.1725035027751145, -0.18755987480730796, 2.4372502849286652), (-0.3336706332540147, -0.0821263006011157, 0.4408370395762429), (-1.7091543909816296, 0.1000245384118017, 0.9010162210514174), 0.09433503252325767, 0.045995125109020735]}
{'frame_counter': 248, 'label': 'angry', 'lma_features': [0.9528121083054444, 0.23731718227441187, 0.4908480869176351, 0.5328374098335988, 0.4341310410344535, 0.5654884000324901, 0.3312950587183765, 0.4402750598740452, 0.2861510000006148, 0.2787137049706832, (-0.0004325290561885152, -0.036277222845274626, -0.11294196170374632, 0.9927430998203827), 0.3425862427942651, 0.2088828216857213, 0.16956716741605257, 0.8329790999291514, 1.5549682422063813, 1.002598449194213, 0.4721849214380617, 0.6787453911650889, 2.005969366941779, 4.429886160061886, 1.8838127916804734, 1.1018217108354649, 1.2909041822545753, (3.848614398079, -0.20293496130475575, -2.226813056579661), (-1.8973425826585821, -7.1956224050006785, -7.10816286796465), (0.2997597693942903, 0.18205216834096705, -3.565902478213123), (0.3625726989741087, 0.11144280092565428, -2.2026731713690655), (0.09882693915089868, -0.007623765465609722, -2.5379368464182015), 0.07064614447359234, 0.07999436284409714]}
{'frame_counter': 310, 'label': 'angry', 'lma_features': [0.5355532055134938, 0.17508184208422364, 0.3327618536873982, 0.5426162445226113, 0.3937806895170053, 0.502289726204677, 0.3090821400577376, 0.38123476340241746, 0.2861509999892375, 0.2788171870904346, (0.02083436898808382, -0.04605770440493389, -0.10588566303829978, 0.9923042467788402), 0.2508604522932285, 0.15127856395176778, 0.21019180413999478, 0.8640217011444848, 1.1243125391320652, 0.6958826314463251, 1.053017581498185, 0.8965279787295382, 1.5832507300359844, 1.6976626064221767, 0.8086629074520313, 1.2006517932416945, 0.5463817653081623, (-6.3105896681162115, 0.12761517843042647, 0.9226077850242955), (0.07766245679443218, 8.397424503949102, 8.035711069863757), (-1.90524995951223, -0.5474936820174439, 4.867490607878304), (-0.9787205489861368, 0.001044586702061645, -0.32103309792692514), (-0.8794664636065024, 0.2975503240782782, 1.586359952065382), 0.04853403734525763, 0.09750326559880067]}
{'frame_counter': 372, 'label': 'angry', 'lma_features': [0.444804670535028, 0.28910195634391384, 0.2823757168157637, 0.3486043778150347, 0.2815242729678219, 0.4654105168835635, 0.23302073200112636, 0.3454228787404992, 0.2861509999904453, 0.27804162155022805, (0.029275763370641653, -0.02135687610384784, -0.16009919800932765, 0.9859065834189061), 0.2594006188913823, 0.07778455444914488, 0.15406290737728093, 0.9001034845334073, 0.9531320358116132, 0.13887117406287655, 0.32387919213309563, 0.15031273507859008, 3.0145043951357575, 2.9304939259244684, 1.421170593742506, 1.9971426730690132, 1.6732891306094453, (5.308761205391837, 2.7401799700521803, 6.0328349047264656), (5.745652853820826, -2.5299625905248266, 2.38019949828909), (1.898655633474021, 0.7984819056840846, 1.449564025201377), (1.1468338624515158, -0.21846373184311196, 6.2720749685175345), (0.7656137065675672, 0.06302119376769788, 4.285127174323321), 0.0714872020252927, 0.06842244844622851]}
{'frame_counter': 434, 'label': 'angry', 'lma_features': [0.3961164623792487, 0.30393922025655945, 0.4013449417993592, 0.353267016560007, 0.18298410398428835, 0.4970491230039263, 0.16549331498998204, 0.379319383797741, 0.28615100001271115, 0.27857593370997497, (0.03660302013889072, -0.024593144517102563, -0.12438685798249635, 0.9900486159312084), 0.32940220656424485, 0.028275431040531623, 0.15429889836880692, 0.2972272668905931, 0.61327564538374, 0.06040527843113448, 0.19575236882944588, 0.09472414292464662, 2.393438272869475, 2.969326589531135, 0.38307407360104523, 1.0253128682862405, 0.38384563310565734, (-5.026285849403853, -6.251770748497281, -6.709474566709958), (-9.95887693972648, -0.776652868290399, -0.6319133642512824), (-1.5853693359819445, -0.762867143930338, -2.6814576217719215), (-2.924812243787806, 0.5546036609947322, -3.619065639008002), (-1.0293980215219718, -0.4739553045525078, -3.350310991671645), 0.07271033062448909, 0.0666505835283563]}
{'frame_counter': 496, 'label': 'angry', 'lma_features': [1.0355700398182064, 0.273170142859643, 0.6259996620202936, 0.5324096035410409, 0.41701376102155696, 0.613414598600806, 0.3354329596689567, 0.48868294744179414, 0.2861510000241237, 0.2787786024095294, (-0.019713877732019974, -0.10824520068288936, -0.10698218701188693, 0.987923715344232), 0.4173008361667938, 0.22047413995255263, 0.20782809825407753, 0.7030146957637005, 1.360132172632551, 0.6356419372471687, 1.0083041762864344, 0.6542802190791563, 0.9753895473559472, 2.070958690624563, 1.352655987990078, 2.1341431384323064, 1.4834224756357763, (1.1078069629249583, 2.633629392843205, 2.7252022305113304), (7.032944296492952, 2.604215332293503, 0.09318420428876806), (1.6174017670875882, 0.37794417983168405, 2.5600963419713563), (3.3437558152545153, -0.5608089208848233, 3.78452768814713), (1.746895101718964, -0.11389932342486908, 2.799468659052129), 0.10712349404309357, 0.09622592554272792]}
{'frame_counter': 558, 'label': 'angry', 'lma_features': [1.0320979268044885, 0.30969527339306985, 0.634357339549157, 0.5187446860661034, 0.47862240038001164, 0.6210114382360046, 0.3647573391996867, 0.4949601199094714, 0.28615100001646293, 0.2786456065481865, (-0.032700200202728985, -0.106985563344971, -0.13053490367377588, 0.9839312796021348), 0.3745259533283875, 0.24683679472786568, 0.16267450912909417, 0.5110016281169676, 0.810299440462976, 0.47560847147955254, 0.19070024205697517, 0.312249941574816, 1.9087899521834943, 4.062211139268014, 0.39812294380782426, 2.090563090971772, 0.686851066014973, (4.985213987825765, 1.985866845309527, 0.3652109224810367), (-3.0003736280045654, -7.921939629153388, -8.68888887603149), (-0.8628856078513015, -0.3511264434260648, -3.276244516514358), (-2.0807556877430096, 0.9448888168133469, -8.09353188754314), (-1.3714146192487044, 0.3945104542092661, -4.094727017533888), 0.14968711907278945, 0.07476777913762603]}
{'frame_counter': 620, 'label': 'angry', 'lma_features': [0.6037377918593918, 0.26123915238082823, 0.3175158796814108, 0.4399678151792903, 0.465262593586925, 0.4907669860588068, 0.35194631863339193, 0.3758489862749746, 0.2861510000118192, 0.278627912556306, (-0.041743098777254295, -0.24711264945568465, -0.10961282049488308, 0.9611844311277743), 0.23395222669294843, 0.17736510133033898, 0.1499327553553045, 0.2297461249653716, 0.48051267170750595, 0.14948357686524008, 0.08206406186528882, 0.26844153698773726, 0.7786422160066483, 1.4658340300735488, 1.2155739689766156, 0.3331428396776173, 1.0221983561136614, (-3.9089756269631852, -0.17548358645921613, -2.356182443662764), (1.0645329047039485, 8.444852963192577, 5.297372999093974), (-0.8478856864324099, 0.9455255989317937, -1.4740476103697304), (0.5985287921408489, -1.3978684276010194, 3.9859488032720174), (-0.8530650269359061, 0.7895462527751018, -0.07389758193265106), 0.10302378276740207, 0.09092456028152619]}
