{'frame_counter': 62, 'label': 'neutral', 'lma_features': [0.5707939116401498, 0.3008389528037714, 0.31250304622524466, 0.1875925896924575, 0.4866184047129469, 0.49007652032665644, 0.36244850993348743, 0.36643139175344935, 0.28615100004470284, 0.27877784299762826, (0.007888231226200963, -0.1352987943128467, -0.06266423094784657, 0.9887889423500483), 0.18121853948790825, 0.19180500646290813, 0.046388434825456154, 0.25723933812933175, 0.19252086455258724, 0.0679435200234733, 0.17828318860904538, 0.14378360020941458, 0.5144786762586635, 0.3850417291051745, 0.1358870400469466, 0.35656637721809076, 0.28756720041882916, (0.9553468092351913, -0.06362101601953718, -0.3768528541808429), (0.7695035653976348, 0.029511097509184125, -0.00467873629752269), (0.23830369489731673, 0.018573774526865483, 0.1293348928518272), (0.5295417582654522, -0.01442496619917466, -0.47742619539885034), (0.4536917867450718, -0.038203291646862425, -0.3514026894807456), 0.046202052008428945, 0.027514092705230038]}
{'frame_counter': 124, 'label': 'neutral', 'lma_features': [0.5732804269532743, 0.2997126880923201, 0.3125552218410644, 0.11665817663800383, 0.4856954751856815, 0.48999971130561903, 0.36169207427599903, 0.36656108846514596, 0.28615099999023397, 0.2787654451775831, (0.0071718507698833546, -0.1363376258968325, -0.06481714198510026, 0.9885133186340868), 0.1887733869701143, 0.19134488998511287, 0.050751329178915075, 0.02754594703504611, 0.01860579142001512, 0.011343934388705472, 0.020007491501058905, 0.025735311660947436, 0.471057455817727, 0.36408638577594604, 0.11911317632607094, 0.37775933238668197, 0.27125184100226407, (-1.8041600886811757, 0.14100118878318657, 0.7782365013628132), (-1.4946237179521766, -0.04924868712979791, 0.06829302042310381), (-0.4323809017003768, -0.0312201139257271, -0.26690633973406985), (-1.0417196867454361, 0.03922479070825413, 1.0322840070075525), (-0.817054627099596, 0.08079415601564222, 0.7519819070024276), 0.04698722310503434, 0.02968602297015924]}
{'frame_counter': 186, 'label': 'neutral', 'lma_features': [0.9699942332087318, 0.3871467345448536, 0.3976022954930116, 0.12726729747545318, 0.5292921481505595, 0.5338493230034712, 0.404532194234375, 0.4090227757844927, 0.2861509999978906, 0.2786752352634186, (0.009532197280654194, -0.13740804576135482, -0.07783452894362258, 0.9873834499905454), 0.2522032986055943, 0.2431566305351521, 0.055898121539221565, 0.4186531300142572, 0.49566971428715784, 0.019008238334782712, 0.037896617131267914, 0.03121132296047419, 0.8558120144755562, 0.9776920857874464, 0.04291010594461939, 0.039045022788467484, 0.013476093983646945, (0.4823976966870678, 0.5366484836586114, -1.9564930472842765), (-0.2794989454035708, 0.7800233331216821, 1.431789779896075), (0.17072491662096034, -0.01010871144228398, 0.2169565019819384), (0.49258086441275495, -0.03991608036455174, -0.4807935887540431), (0.377284342977811, -0.055765824707808775, -0.3816310613844962), 0.07740575597597556, 0.03261802318924698]}
{'frame_counter': 248, 'label': 'neutral', 'lma_features': [0.9727752016781714, 0.3516678000661631, 0.37568321061171595, 0.13720552217217596, 0.5120183864970546, 0.5245224584841587, 0.3880804996823129, 0.40073461279928585, 0.28615099996353865, 0.27855876863581525, (0.008723063738834722, -0.1353941892507006, -0.10674128656597132, 0.9848625796776683), 0.24432456442475195, 0.22062551094657382, 0.06073851797836595, 0.6165151857245957, 0.6245343292473147, 0.12858160279602407, 0.12911375795034, 0.08005164833662072, 2.042913922053849, 2.2136998733369797, 0.2809957361291155, 0.281198362961619, 0.1011461340440641, (0.242311069496159, -1.9046145493243367, 5.429767487536051), (2.4860025883507717, -2.3794259623655503, -5.34062920995215), (-0.4807292251995534, 0.11010262180672914, -0.31199340101170847), (-0.4820879388805821, 0.08398529036780045, -0.31872580797126915), (0.17717822455718046, -0.040962136883086586, 0.01942150250285568), 0.08662501044460826, 0.03551433915900261]}
{'frame_counter': 310, 'label': 'neutral', 'lma_features': [0.9007261394892884, 0.3569716180831275, 0.3871996097959497, 0.14244787013696775, 0.5146492025092533, 0.5303365498431478, 0.3917788605839839, 0.4072779853332038, 0.28615100002834026, 0.27849904834643163, (0.012924949427789868, -0.137159337382749, -0.11521429639357372, 0.9836738325591865), 0.26780389806651794, 0.23011427647239993, 0.06347590269904735, 0.4954598336080734, 0.5182651745088273, 0.11651462225049476, 0.1150468520668065, 0.0662449130866611, 2.223657616735953, 2.284542822773142, 0.4900373222290466, 0.48564001480920493, 0.2893514711987699, (0.8421279052724522, 2.427667622878092, -8.11377360057477), (-2.4598104884661787, 3.0535481351327336, 8.071535377743217), (1.4300592107447851, -0.2314599360592784, 0.5195634689308255), (1.426600016720391, -0.1949361464816619, 0.5130348261696609), (-0.7435679978642478, 0.18019016406638855, -0.15578571276551756), 0.09429657909578426, 0.03732151904017549]}
{'frame_counter': 372, 'label': 'neutral', 'lma_features': [0.8715197020273623, 0.2939444123954359, 0.31597591711417533, 0.15161091939155102, 0.4832195048532173, 0.4954755100231932, 0.36149107934920166, 0.3720717428034715, 0.28615100002001953, 0.2785677711477953, (0.019364890913971783, -0.1366466856310222, -0.1051712275778896, 0.984805460734882), 0.1994782981259211, 0.18677557626846605, 0.06727325740472209, 0.37545255023612606, 0.3653478527543516, 0.056384260172535304, 0.059500783236480954, 0.03640687789493799, 1.7389701587237225, 1.765014394512939, 0.34557912200904634, 0.34317519525892715, 0.11533578384725907, (-1.4712897690559803, -1.9927005711593457, 7.524929722062478), (1.7315136801278204, -2.5716227100294473, -7.482182805104657), (-1.5874007598119615, 0.25065155041465004, -0.45686289235394373), (-1.582877516212772, 0.2101764809844917, -0.4446906196364546), (0.7293943601783406, -0.1921194916608684, 0.24986135797111153), 0.06484103389157546, 0.035963812307927556]}
{'frame_counter': 434, 'label': 'neutral', 'lma_features': [0.8462761360786881, 0.3850366566950623, 0.39854019620116626, 0.15742844454447155, 0.5282288986900844, 0.5360273113706004, 0.40412700952265107, 0.4107637011700981, 0.28615100004879085, 0.27874099549562953, (0.011182670716993979, -0.13094453281472682, -0.07904742684456126, 0.9881420689878627), 0.2458482145603112, 0.24578224155758466, 0.07050663610344268, 0.255073380231862, 0.23960639868586156, 0.05431765166770299, 0.049896350207834304, 0.02272594524475011, 1.260971850030936, 1.2088809609018014, 0.22118279819550452, 0.21312404061338883, 0.09303790242376846, (1.4418734297635165, 1.4806466683783936, -5.630032750026709), (-1.2770575989531778, 1.9801842509643404, 5.460510793724083), (1.0941525827544751, -0.16781297833094344, 0.23830372789633625), (1.0726766880320433, -0.12362792585072202, 0.2665274372466788), (-0.1605881081285121, 0.08382002875798023, -0.3169502768453727), 0.08633039372142973, 0.034570153073951684]}
{'frame_counter': 496, 'label': 'neutral', 'lma_features': [0.76378335637229, 0.2740454119174461, 0.2983301527819312, 0.16573114247796628, 0.4729339049831917, 0.48697860235289364, 0.35115250285747424, 0.36411983097515943, 0.28615099999767796, 0.27870670202545084, (0.01314521890119684, -0.13882038801400673, -0.08313064420743745, 0.986710021596225), 0.17682939624887223, 0.17484464291722063, 0.07433426172315304, 0.18746402408379553, 0.17307441980365168, 0.018902292492079857, 0.00855447585562614, 0.04896702843880532, 0.881406384272414, 0.8208154970187976, 0.11877521093916943, 0.11669282067972446, 0.1379827501356799, (-1.0251880627671976, -1.0901463636764053, 4.010917922409483), (1.0511777127257194, -1.361961623618499, -3.670125322462855), (-0.6451436148771368, 0.10077005312895282, -0.16714057840911956), (-0.6209398855617394, 0.0649270860841058, -0.19648434956242422), (0.23883602783109303, -0.05569571068782864, 0.2825028245370067), 0.05592899527949739, 0.03764913910393412]}
{'frame_counter': 558, 'label': 'neutral', 'lma_features': [0.9369634201667156, 0.4128433115523667, 0.4485383894913644, 0.1715586468426152, 0.5422298021968152, 0.5604659701602944, 0.4166220148644919, 0.43353861838433644, 0.2861510000050159, 0.2787501092787938, (0.010912126098826495, -0.12754487375776072, -0.0651231907661997, 0.9895974392657719), 0.25944585006360965, 0.26471324957479336, 0.07735084635141086, 0.2650348075850067, 0.2672821044412259, 0.058834505673740274, 0.05790123343222024, 0.020405388579828654, 0.9022704982098604, 0.8674662529932501, 0.12227229010532953, 0.13190519579315932, 0.1344804982652821, (0.6627908317768956, 1.0047078855159999, -3.3574976230754636), (-0.9235192537990269, 1.1276517967308086, 3.041069753118517), (0.44367740820219304, -0.08321424570647684, 0.16513791875810835), (0.4597906163046339, -0.07103376755986046, 0.16301134706278475), (-0.5075686427649941, 0.06451930398609562, -0.18705187552129843), 0.09097365484959305, 0.03565503388529726]}
{'frame_counter': 620, 'label': 'neutral', 'lma_features': [0.8427387244376254, 0.2857917779321994, 0.3124591543056543, 0.17576006221712576, 0.4790192817064447, 0.49395435046332, 0.35667927802843186, 0.3708225586910132, 0.2861510000666974, 0.2787327416923852, (0.017489658268953667, -0.1295388397604965, -0.07696636879756173, 0.9883792861586387), 0.18933069427309882, 0.18298499552111192, 0.07965225001567298, 0.2611117108850849, 0.31443431871928523, 0.04211525214369554, 0.03830610939677851, 0.053415946499692675, 1.050031905292506, 1.161785983602675, 0.18443706040191235, 0.18696264275263608, 0.14352653429650974, (-0.7057696893729659, -1.180276961734914, 3.654397411238831), (0.7404818297309692, -1.4211634190825846, -3.7250876460959095), (-0.5761566289502582, 0.10968865434394992, -0.17937377302379875), (-0.5976584047413436, 0.10588892164450292, -0.19010901291427906), (0.5218002638851988, -0.05312357184293326, 0.1845284212714935), 0.056751380921566535, 0.04016552954397361]}
