{'frame_counter': 20, 'label': 'happy', 'lma_features': [0.4914465585543956, 0.23119272471635827, 0.2700586082328345, 0.19397770001373218, 0.3587121434667446, 0.38571628984464934, 0.22442747077980899, 0.243425684445191, 0.23615098437445925, 0.22389401515129775, 0.13065404576326817, 0.03765325045399025, 0.023262382350553047, 0.12262249664593312, 0.07971837049873196, -0.004496939602654322, -0.005648841092607771, -0.005617366595250032, -0.005499806254878843, -0.005784555215630127, 0.002248469801327161, 0.0028244205463038856, 0.002808683297625016, 0.0027499031274394216, 0.0028922776078150634]}
{'frame_counter': 40, 'label': 'happy', 'lma_features': [0.48596197252568407, 0.23020569618092163, 0.2676104746242823, 0.19699529191829857, 0.35909513551598127, 0.38359204570128924, 0.22380132448536577, 0.24391180921150757, 0.23615100006620837, 0.22389398834340407, 0.12678061780284455, 0.0364056820340543, 0.02352936303618827, 0.12191174360090588, 0.08106354461750048, -0.005167845498252514, -0.0035811571951961303, -0.003204713181742253, -0.002570233597563212, -0.0026857575091852625, 0.0019942594492565395, 0.0018396935790916964, 0.0016077520943071045, 0.0016910120028562068, 0.001551739327726888]}
{'frame_counter': 60, 'label': 'happy', 'lma_features': [0.4857604060180676, 0.23164863732575275, 0.26695467870941003, 0.20000798469606015, 0.3512749761926108, 0.38345770252715383, 0.23261658261817156, 0.24320965108078646, 0.2361509953263487, 0.223894014009486, 0.14424234521235127, 0.04285755742562194, 0.02358713622068926, 0.11995522920704502, 0.08225130809887529, -0.03861408144990581, -0.00887574768795494, -0.006240233366478437, -0.006014325394570108, -0.0042291278954610665, 0.020077745498920024, 0.005208905034126869, 0.003366090411652706, 0.00342018155097452, 0.0021864007634783437]}
{'frame_counter': 80, 'label': 'happy', 'lma_features': [0.5191028370049902, 0.2638039833507454, 0.27049788800632524, 0.2034418421707629, 0.33832313521261853, 0.38645769277346415, 0.240693047651664, 0.24408025536742875, 0.23615098137375048, 0.22389400801530654, 0.20272874279557113, 0.06491566428571419, 0.023880339644078596, 0.11923258358266768, 0.08365119885364569, -0.030015784632482154, -0.0004361145422056198, -0.005747678194626865, -0.005081703783632611, -0.004789374539097593, 0.009305239350105026, 0.0042806965892728905, 0.00558925083797454, 0.005482460455726645, 0.0041332176140405985]}
{'frame_counter': 100, 'label': 'happy', 'lma_features': [0.5377746248610408, 0.2847246389898, 0.27513589391779064, 0.205803778398362, 0.35902140645140085, 0.3902917230886049, 0.25063122820447853, 0.24293530887980824, 0.23615099801670597, 0.22389400034025947, 0.20995486753222542, 0.06831913186659264, 0.02250395420912655, 0.12719124310790378, 0.08476207252217269, -0.022955646946701453, -0.0016824243334381207, -0.003489218752668109, -0.0027127921163619764, -0.002172681121732085, 0.023626947349321192, 0.0007976326258195069, 0.0011397814560776037, 0.0012586757434787691, 0.0034025907267522084]}
{'frame_counter': 120, 'label': 'happy', 'lma_features': [0.538987828229514, 0.2822007082035062, 0.27503241625688446, 0.20811706915935163, 0.37957036954678924, 0.3898944690900974, 0.24701277876436273, 0.24278539118420897, 0.23615099684501076, 0.22389400323690506, 0.17339591810206081, 0.05639305335065631, 0.021056653270139232, 0.13308278440112536, 0.08593069412919968, -0.040456370126873274, -0.004245854079812547, -0.0021219098008729903, -0.0009888576088528385, -0.003871234410288325, 0.011510304308822019, 0.0024723296511415514, 0.0016252417848277001, 0.0013006641368112704, 0.0013078609954173185]}
{'frame_counter': 140, 'label': 'happy', 'lma_features': [0.5338225773678472, 0.24953029410555666, 0.269627541436536, 0.21072523795076964, 0.3715614702657638, 0.38564798948471357, 0.23529456605099197, 0.24139867393958153, 0.23615100711697803, 0.22389402525341895, 0.12008441339710993, 0.038438238163702385, 0.020313262911276362, 0.12767361734073868, 0.08686394163344727, -0.03387230832477151, -0.008885367106078403, -0.006617777467575146, -0.005184791119714361, -0.007968966950814452, 0.015076807998236292, 0.002514610746971666, 0.0024636550222907373, 0.0022554095151694786, 0.002150888755433516]}
{'frame_counter': 160, 'label': 'happy', 'lma_features': [0.5164572346271004, 0.2456896765325854, 0.2652693854420393, 0.2131677555426794, 0.37129397421415816, 0.3825340764204116, 0.2330427252332649, 0.23972388705401065, 0.23615101949382314, 0.22389397817086049, 0.09754973768948513, 0.03138997560373379, 0.01935945795657531, 0.12647196114845236, 0.08801053668306201, -0.012570233113736506, -0.006590508545724095, -0.006483689507046621, -0.00796779139153898, -0.006506730901645431, 0.01769888036722986, 0.007614630943157133, 0.006521183725888552, 0.0065723635438461585, 0.0069697010462190095]}
{'frame_counter': 180, 'label': 'happy', 'lma_features': [0.5136357790094817, 0.24406719545181593, 0.26831445037603563, 0.21436207709592658, 0.36850413635701995, 0.3849160250428476, 0.23988272778084907, 0.2387502777671618, 0.23615100013865012, 0.2238939812149293, 0.09567934880861775, 0.032443788016034626, 0.017451693483281745, 0.1265274171517295, 0.08855493591849882, -0.02091709638618489, -0.0035507250614649328, -0.0007672804604034927, -0.00023439120313034252, -0.00469914031791055, 0.01634321110284429, 0.002571855918481223, 0.003466265549598736, 0.00397500180419137, 0.004675914824009174]}
{'frame_counter': 200, 'label': 'happy', 'lma_features': [0.5148624336393716, 0.25116434390737447, 0.27499775171539614, 0.2163335440850977, 0.33267773822599955, 0.38863710984670796, 0.26397538914117147, 0.2421514976453521, 0.23615101874003158, 0.22389399052725428, 0.15196960505022108, 0.05472302352151045, 0.016751187049950305, 0.11936370793961622, 0.08937188580545159, -0.06781170562162422, -0.0030345270051482316, -0.001132138402621583, -0.0010224567684767114, -0.003993481635937932, 0.026575518863358936, 0.00042333481660076323, 0.0005611927424212947, 0.000620840068792464, 0.000873601946360908]}
