{'frame_counter': 62, 'label': 'happy', 'lma_features': [0.572545629249138, 0.3103151548959101, 0.2898908842524358, 0.18775011122915, 0.4876177006222092, 0.47677224093124304, 0.3673917728163803, 0.3587999549485833, 0.28615100001218624, 0.2786902950961746, (0.038813965867573096, -0.21064884629411107, -0.06488394719664851, 0.9745297515786818), 0.19670268388290976, 0.1834387645470818, 0.05738737825243897, 3.6750774368940053, 3.707276480243305, 3.260213887317705, 3.3804271887721455, 3.3713906960923397, 7.350154873788011, 7.41455296048661, 6.52042777463541, 6.760854377544291, 6.742781392184679, 0.07717730503889644, 0.028487715119448274]}
{'frame_counter': 124, 'label': 'happy', 'lma_features': [0.5606865792177854, 0.30897153917750647, 0.28212442791862025, 0.17488707586352342, 0.49092419522791936, 0.47733172705624344, 0.36979932451421144, 0.35822134337828376, 0.28615099997280596, 0.27870582626300633, (0.04747828473355414, -0.24227591236104262, -0.05983428452143854, 0.9670908853425884), 0.18604300384008698, 0.1835529039340031, 0.0672428957302294, 0.24498518671787495, 0.20903965230422172, 0.10780070866979298, 0.06254346685260924, 0.06460534760955622, 6.8834285152788, 7.0223664343976155, 6.347147326374776, 6.645905686728056, 6.785204086463253, 0.07984263603941591, 0.03374030166581732]}
{'frame_counter': 186, 'label': 'happy', 'lma_features': [1.1928881596856742, 0.4370588356180908, 0.45801628931434357, 0.2236765485874327, 0.5438032477007245, 0.5150962252533475, 0.4259115164589297, 0.4202674252905147, 0.28615100012327976, 0.2785833089468475, (0.101035280610763, -0.3316995470926104, -0.11036158210197095, 0.9298121998381249), 0.5103430845720475, 0.19848710595794927, 0.08594659273443622, 1.0285739063716541, 1.1363677156474157, 0.3449570190321403, 0.27097122580630073, 0.6976372137817081, 2.4002013725721407, 2.571059127504508, 0.6941552080397267, 0.586502008150172, 1.3770725513875193, 0.18474210735104613, 0.07775264502239194]}
{'frame_counter': 248, 'label': 'happy', 'lma_features': [1.1879289312560974, 0.519680743447812, 0.6172558731984064, 0.4158324440964206, 0.49534800353213393, 0.47992334237312956, 0.39290308650402606, 0.41277462510372515, 0.286151000029688, 0.2782776867733147, (0.02016684654754475, -0.12062146082966493, -0.08648904876196128, 0.9798572986687737), 0.5821456702016838, 0.1030953151827816, 0.14955911000434935, 0.9561049092015487, 1.2284869663935651, 0.8372120724367965, 1.2386050162141515, 0.8212880204611734, 3.271210313417747, 3.4665652463418386, 1.9719983509830075, 2.767270550997971, 2.327227312098793, 0.18926723898663594, 0.07835485151502192]}
{'frame_counter': 310, 'label': 'happy', 'lma_features': [0.43187327532695746, 0.23725667704654027, 0.2776714727087958, 0.4229684971538905, 0.35071346665735076, 0.29241145883323577, 0.28972894609856825, 0.2494367248235015, 0.2861510000423604, 0.2782270379249993, (-0.02865714440382435, 0.05454132469173208, -0.26773789045942936, 0.9596084173879642), 0.3671387846412156, 0.07071164787292253, 0.1616459948520794, 0.47318020237147046, 0.49768929927506755, 0.5126327931900242, 0.46916075460672396, 0.5853171807193619, 2.3720553320824465, 2.518919451572543, 2.5081976193637257, 3.185745158877529, 2.535113407827867, 0.060237072018687714, 0.09532298642155404]}
{'frame_counter': 372, 'label': 'happy', 'lma_features': [0.5147448248384079, 0.22799038261718438, 0.31996255037972443, 0.3883781686005399, 0.38521762671571136, 0.3956318918663935, 0.3056314744182547, 0.3173582247314458, 0.28615099997127663, 0.27831948415652114, (0.07429117311012691, -0.1333045818849045, -0.3398367044437512, 0.9230746799170381), 0.3659069018178705, 0.1286700967949206, 0.1604766283891056, 0.33105243051387284, 0.7243066769858887, 0.33163776091469427, 0.463824971989999, 0.45189035003754346, 0.8506549482727265, 1.33007145998404, 1.2116947792987007, 1.007852395982226, 0.9706257891870844, 0.07984874947136342, 0.08422671759087504]}
{'frame_counter': 434, 'label': 'happy', 'lma_features': [0.9194271927927679, 0.3821587823747091, 0.41631657361058916, 0.38616784720918595, 0.4471701895171381, 0.4083972044015646, 0.3602146771643482, 0.3470074930509103, 0.28615100005946786, 0.27810799076495996, (0.08978206877645102, -0.42212263002191863, -0.13236119338317962, 0.8814914826839126), 0.5426581935558522, 0.13350412356088434, 0.15874852206376616, 1.3773188889009165, 1.629452196015253, 0.8510776581186966, 0.8883168391236512, 0.7239282942881503, 3.0304047697622525, 3.858459255294591, 2.158810857129401, 2.5105072507201265, 1.9985074153532063, 0.15868033931648015, 0.07670818967787153]}
{'frame_counter': 496, 'label': 'happy', 'lma_features': [0.8989983239820113, 0.3201157696694739, 0.23397443761916129, 0.36196114001451346, 0.3578214360456855, 0.3644314443526712, 0.2811990055355691, 0.2954773635010019, 0.28615100003570454, 0.27816152759414636, (0.03850726622947131, -0.28198688963632035, -0.1520049119810819, 0.9346951255029456), 0.38811703738156433, 0.07609464849400864, 0.13792415246366227, 0.9643210200669496, 1.125471487863439, 0.551361935118299, 0.6195639696990727, 0.14196744205909795, 4.517175716625819, 5.461840470361745, 2.549468886204459, 2.886583981223344, 1.6143832056404612, 0.08514436668914398, 0.08018640109550901]}
{'frame_counter': 558, 'label': 'happy', 'lma_features': [0.6026741892265298, 0.33944481003815064, 0.20857049590843413, 0.28700129845406863, 0.4701277457097421, 0.35062404930404206, 0.3655972301921358, 0.28809671420871, 0.28615099988063614, 0.27807452178609915, (0.047982331449254956, -0.2394294043980721, -0.20792594120771, 0.9440460645773033), 0.3082914197315712, 0.14235123436202773, 0.09926624372931596, 0.2019128118031406, 0.7247325076242797, 0.978813182114668, 0.34567159147943477, 0.4289037156078283, 2.1347184880957473, 3.1009562208305255, 2.2906316845627206, 1.6808126838692585, 0.6929203662711947, 0.06773812606242911, 0.0684772023983271]}
{'frame_counter': 620, 'label': 'happy', 'lma_features': [0.6543807086381707, 0.36341070536120135, 0.31060781382302577, 0.3683958875754297, 0.4268151853995071, 0.3221554302932878, 0.3332666360203251, 0.2680469185037306, 0.2861509998947237, 0.27847162568093303, (0.10240845720941713, -0.354847883011207, -0.124260411688296, 0.915925455719287), 0.39836139402351717, 0.11609483173753773, 0.14073896323007987, 2.3880126096622765, 1.2752446429478055, 1.4120718132337342, 1.391622850290174, 0.9856887663238875, 4.8890681558031845, 1.184944456246841, 2.10143770758805, 2.2585561185228515, 1.2809351626497527, 0.0993543357044696, 0.059676855176111744]}
